timestamp,asset,weight_change,notional
2026-01-01 00:00:00+00:00,BTCUSDT,0.5,50000.0
2026-01-01 00:00:00+00:00,ETHUSDT,0.5,50000.0
2026-01-01 00:00:00+00:00,SOLUSDT,-0.5,50000.0
2026-01-01 00:00:00+00:00,XRPUSDT,-0.5,50000.0
2026-01-02 00:00:00+00:00,ETHUSDT,0.0,0.0
2026-01-02 00:00:00+00:00,SOLUSDT,1.0,100000.0
2026-01-02 00:00:00+00:00,BTCUSDT,-1.0,100000.0
2026-01-02 00:00:00+00:00,XRPUSDT,0.0,0.0
