timestamp,price_pnl,funding_pnl,fee_cost,slippage_cost,total_pnl,equity,return,turnover
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
2024-01-03 00:00:00+00:00,-1213.3018746871112,0.0,80.0,100.0,-1393.3018746871112,98606.69812531289,-0.013933018746871112,2.0
2024-01-04 00:00:00+00:00,-795.6334755304609,0.0,78.88535850025032,98.60669812531289,-973.1255321560241,97633.57259315686,-0.009868756896406181,2.0
2024-01-05 00:00:00+00:00,1431.8000149816276,0.0,78.10685807452549,97.63357259315686,1256.0595843139452,98889.6321774708,0.012865037619262356,2.0
2024-01-06 00:00:00+00:00,-2794.868549023434,0.0,0.0,0.0,-2794.868549023434,96094.76362844737,-0.028262503231963332,0.0
2024-01-07 00:00:00+00:00,-1203.3233849270953,0.0,0.0,0.0,-1203.3233849270953,94891.44024352028,-0.012522257607914757,0.0
