timestamp,long_assets,short_assets,long_count,short_count,rank_overlap
2024-01-02 00:00:00+00:00,"ETHUSDT,SOLUSDT","BTCUSDT,XRPUSDT",2,2,0
2024-01-03 00:00:00+00:00,"BTCUSDT,ETHUSDT","SOLUSDT,XRPUSDT",2,2,0
2024-01-04 00:00:00+00:00,"ETHUSDT,XRPUSDT","BTCUSDT,SOLUSDT",2,2,0
2024-01-05 00:00:00+00:00,"ETHUSDT,SOLUSDT","BTCUSDT,XRPUSDT",2,2,0
2024-01-06 00:00:00+00:00,"ETHUSDT,SOLUSDT","BTCUSDT,XRPUSDT",2,2,0
2024-01-07 00:00:00+00:00,"ETHUSDT,SOLUSDT","BTCUSDT,XRPUSDT",2,2,0
